#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
resize18.jpg,120571,"{}",4,2,"{""name"":""rect"",""x"":255,""y"":54,""width"":38,""height"":135}","{""Label"":""p3""}"
resize18.jpg,120571,"{}",4,3,"{""name"":""rect"",""x"":322,""y"":37,""width"":29,""height"":123}","{""Label"":""p4""}"
resize19.jpg,119986,"{}",4,0,"{""name"":""rect"",""x"":118,""y"":333,""width"":55,""height"":181}","{""label"":""p1"",""Label"":""p1""}"
resize19.jpg,119986,"{}",4,1,"{""name"":""rect"",""x"":286,""y"":202,""width"":50,""height"":174}","{""Label"":""p2"",""label"":""""}"
resize19.jpg,119986,"{}",4,2,"{""name"":""rect"",""x"":257,""y"":55,""width"":34,""height"":135}","{""Label"":""p3""}"
resize19.jpg,119986,"{}",4,3,"{""name"":""rect"",""x"":321,""y"":39,""width"":29,""height"":125}","{""Label"":""p4""}"
resize20.jpg,119946,"{}",4,0,"{""name"":""rect"",""x"":126,""y"":332,""width"":49,""height"":175}","{""Label"":""p1""}"
resize20.jpg,119946,"{}",4,1,"{""name"":""rect"",""x"":283,""y"":202,""width"":48,""height"":171}","{""Label"":""p2""}"
resize20.jpg,119946,"{}",4,2,"{""name"":""rect"",""x"":255,""y"":57,""width"":34,""height"":132}","{""Label"":""p3""}"
resize20.jpg,119946,"{}",4,3,"{""name"":""rect"",""x"":316,""y"":41,""width"":37,""height"":124}","{""Label"":""p4""}"
resize21.jpg,119856,"{}",4,0,"{""name"":""rect"",""x"":125,""y"":327,""width"":48,""height"":181}","{""Label"":""p1""}"
resize21.jpg,119856,"{}",4,1,"{""name"":""rect"",""x"":284,""y"":203,""width"":45,""height"":171}","{""Label"":""p2""}"
resize21.jpg,119856,"{}",4,2,"{""name"":""rect"",""x"":251,""y"":57,""width"":36,""height"":132}","{""Label"":""p3""}"
resize21.jpg,119856,"{}",4,3,"{""name"":""rect"",""x"":317,""y"":42,""width"":32,""height"":125}","{""Label"":""p4""}"
resize22.jpg,120033,"{}",4,0,"{""name"":""rect"",""x"":130,""y"":321,""width"":46,""height"":182}","{""Label"":""p1""}"
resize22.jpg,120033,"{}",4,1,"{""name"":""rect"",""x"":284,""y"":205,""width"":41,""height"":171}","{""Label"":""p2""}"
resize22.jpg,120033,"{}",4,2,"{""name"":""rect"",""x"":254,""y"":61,""width"":32,""height"":130}","{""Label"":""p3""}"
resize22.jpg,120033,"{}",4,3,"{""name"":""rect"",""x"":319,""y"":46,""width"":28,""height"":124}","{""Label"":""p4""}"
resize23.jpg,119778,"{}",4,0,"{""name"":""rect"",""x"":130,""y"":320,""width"":46,""height"":174}","{""Label"":""p1""}"
resize23.jpg,119778,"{}",4,1,"{""name"":""rect"",""x"":281,""y"":210,""width"":47,""height"":167}","{""Label"":""p2""}"
resize23.jpg,119778,"{}",4,2,"{""name"":""rect"",""x"":249,""y"":60,""width"":34,""height"":131}","{""Label"":""p3""}"
resize23.jpg,119778,"{}",4,3,"{""name"":""rect"",""x"":314,""y"":47,""width"":33,""height"":124}","{""Label"":""p4""}"
resize24.jpg,120285,"{}",4,0,"{""name"":""rect"",""x"":134,""y"":316,""width"":40,""height"":163}","{""Label"":""p1""}"
resize24.jpg,120285,"{}",4,1,"{""name"":""rect"",""x"":273,""y"":212,""width"":54,""height"":182}","{""Label"":""p2""}"
resize24.jpg,120285,"{}",4,2,"{""name"":""rect"",""x"":248,""y"":59,""width"":34,""height"":135}","{""Label"":""p3""}"
resize24.jpg,120285,"{}",4,3,"{""name"":""rect"",""x"":311,""y"":49,""width"":36,""height"":125}","{""Label"":""p4""}"
resize25.jpg,119951,"{}",4,0,"{""name"":""rect"",""x"":136,""y"":311,""width"":36,""height"":163}","{""Label"":""p1""}"
resize25.jpg,119951,"{}",4,1,"{""name"":""rect"",""x"":272,""y"":218,""width"":54,""height"":183}","{""Label"":""p2""}"
resize25.jpg,119951,"{}",4,2,"{""name"":""rect"",""x"":247,""y"":61,""width"":36,""height"":137}","{""Label"":""p3""}"
resize25.jpg,119951,"{}",4,3,"{""name"":""rect"",""x"":311,""y"":50,""width"":33,""height"":124}","{""Label"":""p4""}"
resize26.jpg,120336,"{}",4,0,"{""name"":""rect"",""x"":138,""y"":310,""width"":42,""height"":161}","{""Label"":""p1""}"
resize26.jpg,120336,"{}",4,1,"{""name"":""rect"",""x"":272,""y"":218,""width"":54,""height"":188}","{""Label"":""p2""}"
resize26.jpg,120336,"{}",4,2,"{""name"":""rect"",""x"":246,""y"":63,""width"":36,""height"":140}","{""Label"":""p3""}"
resize26.jpg,120336,"{}",4,3,"{""name"":""rect"",""x"":313,""y"":47,""width"":31,""height"":128}","{""Label"":""p4""}"
resize27.jpg,119691,"{}",4,0,"{""name"":""rect"",""x"":140,""y"":309,""width"":42,""height"":162}","{""Label"":""p1""}"
resize27.jpg,119691,"{}",4,1,"{""name"":""rect"",""x"":270,""y"":221,""width"":56,""height"":189}","{""Label"":""p2""}"
resize27.jpg,119691,"{}",4,2,"{""name"":""rect"",""x"":245,""y"":64,""width"":36,""height"":140}","{""Label"":""p3""}"
resize27.jpg,119691,"{}",4,3,"{""name"":""rect"",""x"":309,""y"":51,""width"":33,""height"":124}","{""Label"":""p4""}"
resize28.jpg,119927,"{}",4,0,"{""name"":""rect"",""x"":145,""y"":303,""width"":49,""height"":168}","{""Label"":""p1""}"
resize28.jpg,119927,"{}",4,1,"{""name"":""rect"",""x"":267,""y"":229,""width"":59,""height"":187}","{""Label"":""p2""}"
resize28.jpg,119927,"{}",4,2,"{""name"":""rect"",""x"":240,""y"":68,""width"":40,""height"":141}","{""Label"":""p3""}"
resize28.jpg,119927,"{}",4,3,"{""name"":""rect"",""x"":307,""y"":53,""width"":33,""height"":122}","{""Label"":""p4""}"
resize29.jpg,120124,"{}",4,0,"{""name"":""rect"",""x"":147,""y"":303,""width"":50,""height"":168}","{""Label"":""p1""}"
resize29.jpg,120124,"{}",4,1,"{""name"":""rect"",""x"":264,""y"":233,""width"":59,""height"":188}","{""Label"":""p2""}"
resize29.jpg,120124,"{}",4,2,"{""name"":""rect"",""x"":240,""y"":69,""width"":36,""height"":142}","{""Label"":""p3""}"
resize29.jpg,120124,"{}",4,3,"{""name"":""rect"",""x"":303,""y"":52,""width"":37,""height"":128}","{""Label"":""p4""}"
resize30.jpg,120734,"{}",4,0,"{""name"":""rect"",""x"":148,""y"":302,""width"":52,""height"":166}","{""Label"":""p1""}"
resize30.jpg,120734,"{}",4,1,"{""name"":""rect"",""x"":264,""y"":234,""width"":57,""height"":189}","{""Label"":""p2""}"
resize30.jpg,120734,"{}",4,2,"{""name"":""rect"",""x"":239,""y"":70,""width"":39,""height"":143}","{""Label"":""p3""}"
resize30.jpg,120734,"{}",4,3,"{""name"":""rect"",""x"":302,""y"":53,""width"":39,""height"":130}","{""Label"":""p4""}"
resize31.jpg,120814,"{}",4,0,"{""name"":""rect"",""x"":148,""y"":300,""width"":54,""height"":167}","{""Label"":""p1""}"
resize31.jpg,120814,"{}",4,1,"{""name"":""rect"",""x"":259,""y"":237,""width"":61,""height"":190}","{""Label"":""p2""}"
resize31.jpg,120814,"{}",4,2,"{""name"":""rect"",""x"":240,""y"":74,""width"":36,""height"":141}","{""Label"":""p3""}"
resize31.jpg,120814,"{}",4,3,"{""name"":""rect"",""x"":300,""y"":54,""width"":39,""height"":135}","{""Label"":""p4""}"
resize32.jpg,120736,"{}",4,0,"{""name"":""rect"",""x"":152,""y"":296,""width"":51,""height"":168}","{""Label"":""p1""}"
resize32.jpg,120736,"{}",4,1,"{""name"":""rect"",""x"":261,""y"":241,""width"":52,""height"":186}","{""Label"":""p2""}"
resize32.jpg,120736,"{}",4,2,"{""name"":""rect"",""x"":237,""y"":73,""width"":37,""height"":141}","{""Label"":""p3""}"
resize32.jpg,120736,"{}",4,3,"{""name"":""rect"",""x"":296,""y"":55,""width"":42,""height"":137}","{""Label"":""p4""}"
resize33.jpg,120274,"{}",4,0,"{""name"":""rect"",""x"":155,""y"":294,""width"":49,""height"":169}","{""Label"":""p1""}"
resize33.jpg,120274,"{}",4,1,"{""name"":""rect"",""x"":261,""y"":247,""width"":51,""height"":180}","{""Label"":""p2""}"
resize33.jpg,120274,"{}",4,2,"{""name"":""rect"",""x"":239,""y"":76,""width"":31,""height"":137}","{""Label"":""p3""}"
resize33.jpg,120274,"{}",4,3,"{""name"":""rect"",""x"":295,""y"":60,""width"":44,""height"":135}","{""Label"":""p4""}"
resize34.jpg,120080,"{}",5,0,"{""name"":""rect"",""x"":156,""y"":290,""width"":48,""height"":166}","{""Label"":""p1""}"
resize34.jpg,120080,"{}",5,1,"{""name"":""rect"",""x"":262,""y"":245,""width"":47,""height"":187}","{""Label"":""p2""}"
resize34.jpg,120080,"{}",5,2,"{""name"":""rect"",""x"":237,""y"":76,""width"":32,""height"":139}","{""Label"":""p3""}"
resize34.jpg,120080,"{}",5,3,"{""name"":""rect"",""x"":294,""y"":62,""width"":43,""height"":134}","{""Label"":""p4""}"
resize34.jpg,120080,"{}",5,4,"{""name"":""rect"",""x"":0,""y"":557,""width"":33,""height"":43}","{""Label"":""p5""}"
resize35.jpg,120091,"{}",5,0,"{""name"":""rect"",""x"":156,""y"":287,""width"":47,""height"":167}","{""Label"":""p1""}"
resize35.jpg,120091,"{}",5,1,"{""name"":""rect"",""x"":262,""y"":248,""width"":44,""height"":182}","{""Label"":""p2""}"
resize35.jpg,120091,"{}",5,2,"{""name"":""rect"",""x"":237,""y"":74,""width"":32,""height"":141}","{""Label"":""p3""}"
resize35.jpg,120091,"{}",5,3,"{""name"":""rect"",""x"":293,""y"":63,""width"":41,""height"":135}","{""Label"":""p4""}"
resize35.jpg,120091,"{}",5,4,"{""name"":""rect"",""x"":1,""y"":551,""width"":33,""height"":47}","{""Label"":""p5""}"
resize36.jpg,119196,"{}",5,0,"{""name"":""rect"",""x"":163,""y"":285,""width"":41,""height"":159}","{""Label"":""p1""}"
resize36.jpg,119196,"{}",5,1,"{""name"":""rect"",""x"":260,""y"":253,""width"":42,""height"":178}","{""Label"":""p2""}"
resize36.jpg,119196,"{}",5,2,"{""name"":""rect"",""x"":233,""y"":76,""width"":32,""height"":138}","{""Label"":""p3""}"
resize36.jpg,119196,"{}",5,3,"{""name"":""rect"",""x"":293,""y"":64,""width"":39,""height"":132}","{""Label"":""p4""}"
resize36.jpg,119196,"{}",5,4,"{""name"":""rect"",""x"":2,""y"":544,""width"":46,""height"":55}","{""Label"":""p5""}"
resize37.jpg,118951,"{}",5,0,"{""name"":""rect"",""x"":163,""y"":283,""width"":42,""height"":155}","{""Label"":""p1""}"
resize37.jpg,118951,"{}",5,1,"{""name"":""rect"",""x"":257,""y"":262,""width"":45,""height"":176}","{""Label"":""p2""}"
resize37.jpg,118951,"{}",5,2,"{""name"":""rect"",""x"":234,""y"":79,""width"":31,""height"":139}","{""Label"":""p3""}"
resize37.jpg,118951,"{}",5,3,"{""name"":""rect"",""x"":293,""y"":62,""width"":37,""height"":133}","{""Label"":""p4""}"
resize37.jpg,118951,"{}",5,4,"{""name"":""rect"",""x"":6,""y"":540,""width"":48,""height"":57}","{""Label"":""p5""}"
resize38.jpg,118904,"{}",5,0,"{""name"":""rect"",""x"":169,""y"":281,""width"":36,""height"":159}","{""Label"":""p1""}"
resize38.jpg,118904,"{}",5,1,"{""name"":""rect"",""x"":254,""y"":264,""width"":47,""height"":186}","{""Label"":""p2""}"
resize38.jpg,118904,"{}",5,2,"{""name"":""rect"",""x"":230,""y"":84,""width"":36,""height"":135}","{""Label"":""p3""}"
resize38.jpg,118904,"{}",5,3,"{""name"":""rect"",""x"":293,""y"":66,""width"":34,""height"":130}","{""Label"":""p4""}"
resize38.jpg,118904,"{}",5,4,"{""name"":""rect"",""x"":9,""y"":534,""width"":43,""height"":65}","{""Label"":""p5""}"
resize39.jpg,119634,"{}",5,0,"{""name"":""rect"",""x"":168,""y"":279,""width"":42,""height"":157}","{""Label"":""p1""}"
resize39.jpg,119634,"{}",5,1,"{""name"":""rect"",""x"":253,""y"":267,""width"":43,""height"":187}","{""Label"":""p2""}"
resize39.jpg,119634,"{}",5,2,"{""name"":""rect"",""x"":231,""y"":80,""width"":34,""height"":146}","{""Label"":""p3""}"
resize39.jpg,119634,"{}",5,3,"{""name"":""rect"",""x"":295,""y"":67,""width"":33,""height"":122}","{""Label"":""p4""}"
resize39.jpg,119634,"{}",5,4,"{""name"":""rect"",""x"":10,""y"":528,""width"":48,""height"":68}","{""Label"":""p5""}"
resize40.jpg,119281,"{}",5,0,"{""name"":""rect"",""x"":176,""y"":280,""width"":31,""height"":157}","{""Label"":""p1""}"
resize40.jpg,119281,"{}",5,1,"{""name"":""rect"",""x"":246,""y"":275,""width"":54,""height"":189}","{""Label"":""p2""}"
resize40.jpg,119281,"{}",5,2,"{""name"":""rect"",""x"":225,""y"":85,""width"":40,""height"":145}","{""Label"":""p3""}"
resize40.jpg,119281,"{}",5,3,"{""name"":""rect"",""x"":293,""y"":70,""width"":30,""height"":125}","{""Label"":""p4""}"
resize40.jpg,119281,"{}",5,4,"{""name"":""rect"",""x"":19,""y"":518,""width"":48,""height"":80}","{""Label"":""p5""}"
resize41.jpg,120041,"{}",5,0,"{""name"":""rect"",""x"":174,""y"":273,""width"":46,""height"":165}","{""Label"":""p1""}"
resize41.jpg,120041,"{}",5,1,"{""name"":""rect"",""x"":249,""y"":277,""width"":48,""height"":193}","{""Label"":""p2""}"
resize41.jpg,120041,"{}",5,2,"{""name"":""rect"",""x"":226,""y"":85,""width"":41,""height"":151}","{""Label"":""p3""}"
resize41.jpg,120041,"{}",5,3,"{""name"":""rect"",""x"":290,""y"":68,""width"":37,""height"":135}","{""Label"":""p4""}"
resize41.jpg,120041,"{}",5,4,"{""name"":""rect"",""x"":24,""y"":516,""width"":48,""height"":83}","{""Label"":""p5""}"
resize42.jpg,119990,"{}",5,0,"{""name"":""rect"",""x"":180,""y"":273,""width"":38,""height"":165}","{""Label"":""p1""}"
resize42.jpg,119990,"{}",5,1,"{""name"":""rect"",""x"":247,""y"":281,""width"":50,""height"":194}","{""Label"":""p2""}"
resize42.jpg,119990,"{}",5,2,"{""name"":""rect"",""x"":226,""y"":90,""width"":39,""height"":144}","{""Label"":""p3""}"
resize42.jpg,119990,"{}",5,3,"{""name"":""rect"",""x"":291,""y"":69,""width"":31,""height"":135}","{""Label"":""p4""}"
resize42.jpg,119990,"{}",5,4,"{""name"":""rect"",""x"":27,""y"":510,""width"":47,""height"":89}","{""Label"":""p5""}"
resize43.jpg,121075,"{}",5,0,"{""name"":""rect"",""x"":178,""y"":268,""width"":40,""height"":176}","{""Label"":""p1""}"
resize43.jpg,121075,"{}",5,1,"{""name"":""rect"",""x"":248,""y"":281,""width"":49,""height"":203}","{""Label"":""p2""}"
resize43.jpg,121075,"{}",5,2,"{""name"":""rect"",""x"":223,""y"":89,""width"":43,""height"":149}","{""Label"":""p3""}"
resize43.jpg,121075,"{}",5,3,"{""name"":""rect"",""x"":289,""y"":75,""width"":30,""height"":129}","{""Label"":""p4""}"
resize43.jpg,121075,"{}",5,4,"{""name"":""rect"",""x"":30,""y"":509,""width"":45,""height"":90}","{""Label"":""p5""}"
resize44.jpg,121617,"{}",5,0,"{""name"":""rect"",""x"":182,""y"":271,""width"":38,""height"":163}","{""Label"":""p1""}"
resize44.jpg,121617,"{}",5,1,"{""name"":""rect"",""x"":244,""y"":287,""width"":51,""height"":195}","{""Label"":""p2""}"
resize44.jpg,121617,"{}",5,2,"{""name"":""rect"",""x"":224,""y"":93,""width"":39,""height"":144}","{""Label"":""p3""}"
resize44.jpg,121617,"{}",5,3,"{""name"":""rect"",""x"":286,""y"":77,""width"":36,""height"":133}","{""Label"":""p4""}"
resize44.jpg,121617,"{}",5,4,"{""name"":""rect"",""x"":34,""y"":500,""width"":51,""height"":98}","{""Label"":""p5""}"
resize45.jpg,121381,"{}",5,0,"{""name"":""rect"",""x"":186,""y"":268,""width"":42,""height"":160}","{""Label"":""p1""}"
resize45.jpg,121381,"{}",5,1,"{""name"":""rect"",""x"":240,""y"":292,""width"":51,""height"":190}","{""Label"":""p2""}"
resize45.jpg,121381,"{}",5,2,"{""name"":""rect"",""x"":225,""y"":94,""width"":34,""height"":146}","{""Label"":""p3""}"
resize45.jpg,121381,"{}",5,3,"{""name"":""rect"",""x"":282,""y"":83,""width"":36,""height"":129}","{""Label"":""p4""}"
resize45.jpg,121381,"{}",5,4,"{""name"":""rect"",""x"":34,""y"":498,""width"":64,""height"":101}","{""Label"":""p5""}"
resize46.jpg,121924,"{}",5,0,"{""name"":""rect"",""x"":186,""y"":261,""width"":43,""height"":164}","{""Label"":""p1""}"
resize46.jpg,121924,"{}",5,1,"{""name"":""rect"",""x"":237,""y"":294,""width"":49,""height"":189}","{""Label"":""p2""}"
resize46.jpg,121924,"{}",5,2,"{""name"":""rect"",""x"":218,""y"":96,""width"":41,""height"":145}","{""Label"":""p3""}"
resize46.jpg,121924,"{}",5,3,"{""name"":""rect"",""x"":286,""y"":79,""width"":32,""height"":136}","{""Label"":""p4""}"
resize46.jpg,121924,"{}",5,4,"{""name"":""rect"",""x"":38,""y"":493,""width"":61,""height"":105}","{""Label"":""p5""}"
resize47.jpg,121413,"{}",5,0,"{""name"":""rect"",""x"":186,""y"":263,""width"":42,""height"":158}","{""Label"":""p1""}"
resize47.jpg,121413,"{}",5,1,"{""name"":""rect"",""x"":237,""y"":297,""width"":47,""height"":182}","{""Label"":""p2""}"
resize47.jpg,121413,"{}",5,2,"{""name"":""rect"",""x"":218,""y"":96,""width"":38,""height"":145}","{""Label"":""p3""}"
